127.0.0.1 - - [22/Jan/2018:14:46:23 +0530] "GET / HTTP/1.1" 404 1070
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:12:51 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 5773
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:12:51 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:19:33 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 5773
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:19:33 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:20:09 +0530] "GET /portalmiddleware/blogslist HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:21:05 +0530] "GET /portalmiddleware/blogslist HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:21:07 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 5773
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:21:07 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:21:45 +0530] "GET /portalmiddleware/blogslist HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:22:04 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 5773
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:22:04 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:22:25 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 5773
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:22:25 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:22:39 +0530] "OPTIONS /portalmiddleware/addBlogComment HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:22:39 +0530] "POST /portalmiddleware/addBlogComment HTTP/1.1" 200 6213
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:23:06 +0530] "POST /portalmiddleware/addBlogComment HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:24:06 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:24:06 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:24:50 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:24:50 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:24:58 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:24:58 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:25:19 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:25:19 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:25:30 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:25:31 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:25:50 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:25:50 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:26:32 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:26:33 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:26:56 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:26:57 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:27:16 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:27:16 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:27:30 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:27:30 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:31:31 +0530] "GET /portalmiddleware/blogslist HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:31:34 +0530] "GET /portalmiddleware/blogComments?blogId=3 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:31:34 +0530] "GET /portalmiddleware/likeStatus?blogId=3 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:31:41 +0530] "POST /portalmiddleware/addBlogComment HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:31:52 +0530] "POST /portalmiddleware/addBlogComment HTTP/1.1" 200 815
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:32:04 +0530] "POST /portalmiddleware/addBlogComment HTTP/1.1" 200 1210
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:32:22 +0530] "GET /portalmiddleware/blogComments?blogId=3 HTTP/1.1" 200 1210
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:32:22 +0530] "GET /portalmiddleware/likeStatus?blogId=3 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:35:07 +0530] "GET /portalmiddleware/blogComments?blogId=3 HTTP/1.1" 200 1210
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:35:08 +0530] "GET /portalmiddleware/likeStatus?blogId=3 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:35:19 +0530] "GET /portalmiddleware/blogslist HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:35:23 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:35:23 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:35:45 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:35:45 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:36:13 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:36:13 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:40:36 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:40:36 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:41:05 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:41:05 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:41:42 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:41:42 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:41:58 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:41:58 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:52:23 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:52:24 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:53:42 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:53:42 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:57:06 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:15:57:06 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [22/Jan/2018:16:00:17 +0530] "GET /portalmiddleware/blogComments?blogId=1 HTTP/1.1" 200 6671
0:0:0:0:0:0:0:1 - - [22/Jan/2018:16:00:20 +0530] "GET /portalmiddleware/likeStatus?blogId=1 HTTP/1.1" 200 42
